row_index,problem,feedback,ambiguity,participant_count_n,ev_a,ev_b_oracle,ev_difference_b_minus_a_oracle,ev_benchmark_favors,observed_brate,ml_predicted_brate,absolute_error,human_aggregate_favors,deviation_type,highly_divided,ml_successfully_predicts_deviation,ml_fails_to_predict_deviation,ha,pha,la,hb,phb,lb,lottery_shape_b,correlation,gamble_a,gamble_b
695,561,False,False,16,-7.599999999999999,-10.199999999999996,-2.599999999999997,A,0.6875000000000001,0.5545920799992843,0.13290792000071583,B,none,False,False,False,19,0.05,-9,48,0.4,-49,0,0,p=0.05→19; p=0.95→-9,p=0.6→-49; p=0.4→48
704,567,True,False,18,-5.2,-3.3999999999999995,1.8000000000000007,B,0.8222222222222222,0.6582201626297328,0.16400205959248937,B,none,False,False,False,-2,0.6,-10,14,0.4,-15,1,1,p=0.6→-2; p=0.4→-10,p=0.6→-15; p=0.0125→11.5; p=0.0625→12.5; p=0.125→13.5; p=0.125→14.5; p=0.0625→15.5; p=0.0125→16.5
708,570,True,False,16,27.0,16.1,-10.899999999999999,A,0.2625,0.11258719452120186,0.14991280547879815,A,none,False,False,False,27,1.0,27,26,0.1,15,3,0,p=1→27; p=0→27,p=0.9→15; p=0.05→27; p=0.05→25
709,571,True,False,19,3.0,6.800000000000001,3.8000000000000007,B,0.5052631578947369,0.5237630434436461,0.018499885548909245,B,none,True,False,False,5,0.8,-5,74,0.4,-38,3,0,p=0.8→5; p=0.2→-5,p=0.6→-38; p=0.2→76; p=0.1→74; p=0.1→70
727,585,True,False,16,8.800000000000002,15.000000000000004,6.200000000000001,B,0.7,0.6922125460415625,0.007787453958437496,B,none,False,False,False,49,0.4,-18,63,0.4,-17,0,0,p=0.4→49; p=0.6→-18,p=0.6→-17; p=0.4→63
738,594,True,False,15,24.0,27.5,3.5,B,0.7466666666666667,0.6523724157747972,0.09429425089186949,B,none,False,False,False,24,1.0,24,39,0.5,16,0,0,p=1→24; p=0→24,p=0.5→16; p=0.5→39
739,595,True,False,16,18.0,18.0,0.0,tie,0.4125,0.48690612495681324,0.07440612495681326,A,none,False,False,False,18,1.0,18,21,0.75,9,0,0,p=1→18; p=0→18,p=0.25→9; p=0.75→21
741,597,False,False,16,28.0,18.0,-10.0,A,0.3375,0.32110211666240684,0.016397883337593178,A,none,False,False,False,28,1.0,28,86,0.2,1,0,0,p=1→28; p=0→28,p=0.8→1; p=0.2→86
742,597,True,False,32,28.0,18.0,-10.0,A,0.44375,0.32653306167518553,0.11721693832481445,A,none,False,False,False,28,1.0,28,86,0.2,1,0,0,p=1→28; p=0→28,p=0.8→1; p=0.2→86
752,606,True,False,15,9.0,12.8,3.8000000000000007,B,0.6933333333333332,0.7233863581586624,0.030053024825329122,B,none,False,False,False,9,1.0,9,56,0.1,8,2,0,p=1→9; p=0→9,p=0.9→8; p=0.05→53; p=0.025→55; p=0.0125→59; p=0.0125→67
766,620,True,False,16,19.0,19.650000000000002,0.6500000000000021,B,0.5999999999999999,0.6331801095420733,0.0331801095420734,B,none,False,False,False,61,0.5,-23,32,0.05,19,2,0,p=0.5→61; p=0.5→-23,p=0.95→19; p=0.025→30; p=0.0125→32; p=0.0125→36
767,621,False,False,16,21.0,21.0,0.0,tie,0.5875000000000001,0.5086957100912278,0.07880428990877231,B,none,False,False,False,21,1.0,21,21,1.0,21,2,0,p=1→21; p=0→21,p=0.5→17; p=0.25→19; p=0.125→23; p=0.0625→31; p=0.0625→47
776,630,False,False,16,20.0,21.75,1.75,B,0.7125,0.6146415674723709,0.09785843252762916,B,none,False,False,False,55,0.5,-15,36,0.25,17,1,0,p=0.5→55; p=0.5→-15,p=0.75→17; p=0.125→35.5; p=0.125→36.5
797,651,False,False,17,10.9,11.0,0.09999999999999964,B,0.8470588235294118,0.724658507852539,0.1224003156768727,B,none,False,False,False,11,0.99,1,11,1.0,11,0,0,p=0.99→11; p=0.01→1,p=1→11
798,651,True,False,16,10.9,11.0,0.09999999999999964,B,0.8625,0.7703827593897313,0.09211724061026871,B,none,False,False,False,11,0.99,1,11,1.0,11,0,0,p=0.99→11; p=0.01→1,p=1→11
809,661,True,True,16,-5.0,0.40000000000000036,5.4,B,0.8124999999999999,0.7130420506869032,0.0994579493130967,B,none,False,False,False,-5,1.0,-5,40,0.4,-26,1,0,p=1→-5; p=0→-5,p=0.6→-26; p=0.2→39.5; p=0.2→40.5
860,705,False,False,16,0.0,-3.04,-3.04,A,0.30000000000000004,0.4358932420932994,0.13589324209329934,A,none,False,False,False,0,1.0,0,92,0.01,-4,0,0,p=1→0; p=0→0,p=0.99→-4; p=0.01→92
861,705,True,False,16,0.0,-3.04,-3.04,A,0.55,0.39944900844323206,0.150550991556768,B,none,False,False,False,0,1.0,0,92,0.01,-4,0,0,p=1→0; p=0→0,p=0.99→-4; p=0.01→92
872,716,True,False,18,26.0,26.0,0.0,tie,0.4,0.5035411685132751,0.1035411685132751,A,none,False,False,False,28,0.5,24,26,1.0,26,0,0,p=0.5→28; p=0.5→24,p=1→26
874,718,True,False,16,23.38,12.600000000000005,-10.779999999999994,A,0.30000000000000004,0.20102066986715544,0.0989793301328446,A,none,False,False,False,61,0.01,23,28,0.8,-49,0,0,p=0.01→61; p=0.99→23,p=0.2→-49; p=0.8→28
889,731,True,False,16,20.25,15.28,-4.970000000000001,A,0.425,0.3781968298429304,0.046803170157069585,A,none,False,False,False,45,0.25,12,43,0.01,15,1,0,p=0.25→45; p=0.75→12,p=0.99→15; p=0.0003125→40.5; p=0.0015625→41.5; p=0.003125→42.5; p=0.003125→43.5; p=0.0015625→44.5; p=0.0003125→45.5
890,732,False,False,16,7.0,3.0,-4.0,A,0.275,0.33904424774124237,0.06404424774124234,A,none,False,False,False,11,0.75,-5,40,0.5,-34,0,-1,p=0.75→11; p=0.25→-5,p=0.5→-34; p=0.5→40
891,732,True,False,22,7.0,3.0,-4.0,A,0.34545454545454546,0.359182713466559,0.013728168012013542,A,none,False,False,False,11,0.75,-5,40,0.5,-34,0,-1,p=0.75→11; p=0.25→-5,p=0.5→-34; p=0.5→40
892,733,True,False,16,17.6,21.000000000000004,3.400000000000002,B,0.3750000000000001,0.42664912648019365,0.05164912648019354,A,none,False,False,False,86,0.1,10,26,0.9,-24,0,0,p=0.1→86; p=0.9→10,p=0.1→-24; p=0.9→26
893,734,True,False,16,29.0,39.5,10.5,B,0.7000000000000001,0.5439948868687767,0.15600511313122334,B,none,False,False,False,89,0.4,-11,63,0.75,-31,0,0,p=0.4→89; p=0.6→-11,p=0.25→-31; p=0.75→63
905,743,True,True,16,21.75,21.8,0.05000000000000071,B,0.5125,0.5464799345909142,0.033979934590914196,B,none,True,False,False,29,0.75,0,25,0.8,9,3,0,p=0.75→29; p=0.25→0,p=0.2→9; p=0.4→28; p=0.2→26; p=0.1→22; p=0.1→14
910,747,False,False,15,14.8,7.5,-7.300000000000001,A,0.28,0.4154321234510659,0.13543212345106587,A,none,False,False,False,55,0.4,-12,55,0.5,-40,0,0,p=0.4→55; p=0.6→-12,p=0.5→-40; p=0.5→55
911,747,True,False,19,14.8,7.5,-7.300000000000001,A,0.4526315789473685,0.3505877188728464,0.1020438600745221,A,none,True,False,False,55,0.4,-12,55,0.5,-40,0,0,p=0.4→55; p=0.6→-12,p=0.5→-40; p=0.5→55
915,750,False,False,15,3.200000000000003,8.25,5.049999999999997,B,0.7733333333333334,0.7654000404045537,0.007933292928779756,B,none,False,False,False,41,0.4,-22,33,0.25,0,2,0,p=0.4→41; p=0.6→-22,p=0.75→0; p=0.125→29; p=0.0625→31; p=0.03125→35; p=0.015625→43; p=0.015625→59
916,750,True,False,21,3.200000000000003,8.25,5.049999999999997,B,0.7047619047619049,0.7631559326971084,0.05839402793520343,B,none,False,False,False,41,0.4,-22,33,0.25,0,2,0,p=0.4→41; p=0.6→-22,p=0.75→0; p=0.125→29; p=0.0625→31; p=0.03125→35; p=0.015625→43; p=0.015625→59
917,751,True,False,16,14.87,9.4,-5.469999999999999,A,0.3375,0.33174478518436024,0.005755214815639786,A,none,False,False,False,15,0.99,2,40,0.1,6,0,0,p=0.99→15; p=0.01→2,p=0.9→6; p=0.1→40
921,755,False,False,16,20.0,26.4,6.399999999999999,B,0.30000000000000004,0.5252937132509242,0.22529371325092418,A,strong_ev_b_humans_favor_a,False,False,True,20,1.0,20,60,0.6,-24,2,0,p=1→20; p=0→20,p=0.4→-24; p=0.3→59; p=0.3→61
922,755,True,False,18,20.0,26.4,6.399999999999999,B,0.4888888888888889,0.5455311116036966,0.05664222271480773,A,none,True,False,False,20,1.0,20,60,0.6,-24,2,0,p=1→20; p=0→20,p=0.4→-24; p=0.3→59; p=0.3→61
931,763,True,False,16,29.400000000000002,37.75,8.349999999999998,B,0.6625,0.759719133974792,0.09721913397479198,B,none,False,False,False,37,0.8,-1,52,0.25,33,1,0,p=0.8→37; p=0.2→-1,p=0.75→33; p=0.125→51.5; p=0.125→52.5
932,764,False,False,16,23.0,21.5,-1.5,A,0.3875,0.40734920932982155,0.019849209329821538,A,none,False,False,False,36,0.5,10,39,0.5,4,0,0,p=0.5→36; p=0.5→10,p=0.5→4; p=0.5→39
933,764,True,False,19,23.0,21.5,-1.5,A,0.3578947368421053,0.38156769230480797,0.02367295546270265,A,none,False,False,False,36,0.5,10,39,0.5,4,0,0,p=0.5→36; p=0.5→10,p=0.5→4; p=0.5→39
934,765,True,False,23,7.55,8.0,0.4500000000000002,B,0.8869565217391304,0.7662323414654488,0.12072418027368159,B,none,False,False,False,8,0.95,-1,8,1.0,8,0,0,p=0.95→8; p=0.05→-1,p=1→8
942,770,True,True,19,-3.0,-7.93,-4.93,A,0.30526315789473685,0.24977403862206,0.05548911927267686,A,none,False,False,False,-3,1.0,-3,-1,0.01,-8,0,0,p=1→-3; p=0→-3,p=0.99→-8; p=0.01→-1
954,781,True,False,16,13.0,24.599999999999998,11.599999999999998,B,0.8250000000000001,0.8535597224053018,0.02855972240530169,B,none,False,False,False,13,1.0,13,29,0.6,18,1,0,p=1→13; p=0→13,p=0.4→18; p=0.3→28.5; p=0.3→29.5
960,785,True,False,16,19.0,13.1,-5.9,A,0.3750000000000001,0.5937991756927345,0.21879917569273444,A,none,False,False,False,52,0.5,-14,23,0.01,13,2,0,p=0.5→52; p=0.5→-14,p=0.99→13; p=0.005→19; p=0.0025→21; p=0.00125→25; p=0.000625→33; p=0.000625→49
963,788,True,True,18,2.0,0.5000000000000001,-1.5,A,0.5444444444444444,0.5990238611643844,0.054579416719940044,B,none,True,False,False,2,1.0,2,14,0.1,-1,1,0,p=1→2; p=0→2,p=0.9→-1; p=0.05→13.5; p=0.05→14.5
964,789,False,True,16,-7.0,-7.75,-0.75,A,0.6625000000000001,0.6502304537186694,0.012269546281330701,B,none,False,False,False,-7,1.0,-7,11,0.25,-14,0,0,p=1→-7; p=0→-7,p=0.75→-14; p=0.25→11
965,789,True,True,15,-7.0,-7.75,-0.75,A,0.6533333333333332,0.6329395854547374,0.020393747878595825,B,none,False,False,False,-7,1.0,-7,11,0.25,-14,0,0,p=1→-7; p=0→-7,p=0.75→-14; p=0.25→11
973,796,False,False,16,6.0,5.0,-1.0,A,0.3750000000000001,0.48405213568870037,0.10905213568870026,A,none,False,False,False,6,1.0,6,24,0.5,-14,3,0,p=1→6; p=0→6,p=0.5→-14; p=0.25→26; p=0.125→24; p=0.125→20
974,796,True,False,15,6.0,5.0,-1.0,A,0.56,0.49484842304030413,0.06515157695969592,B,none,False,False,False,6,1.0,6,24,0.5,-14,3,0,p=1→6; p=0→6,p=0.5→-14; p=0.25→26; p=0.125→24; p=0.125→20
982,803,False,False,16,-9.0,-7.01,1.9900000000000002,B,0.7124999999999999,0.7878322953470631,0.0753322953470632,B,none,False,False,False,-9,1.0,-9,-7,0.99,-8,0,0,p=1→-9; p=0→-9,p=0.01→-8; p=0.99→-7
983,803,True,False,16,-9.0,-7.01,1.9900000000000002,B,0.825,0.8475074355755402,0.022507435575540247,B,none,False,False,False,-9,1.0,-9,-7,0.99,-8,0,0,p=1→-9; p=0→-9,p=0.01→-8; p=0.99→-7
992,812,True,False,17,2.0,5.15,3.1500000000000004,B,0.8941176470588236,0.6996580754360358,0.19445957162278782,B,none,False,False,False,2,1.0,2,46,0.05,3,3,0,p=1→2; p=0→2,p=0.95→3; p=0.025→51; p=0.0125→49; p=0.00625→45; p=0.003125→37; p=0.0015625→21; p=0.0015625→-11
995,814,True,False,19,18.25,22.01,3.7600000000000016,B,0.44210526315789467,0.683549664999294,0.24144440184139937,A,none,False,False,False,43,0.25,10,23,0.01,22,1,0,p=0.25→43; p=0.75→10,p=0.99→22; p=0.00125→21.5; p=0.00375→22.5; p=0.00375→23.5; p=0.00125→24.5
1001,820,False,True,16,8.0,6.449999999999999,-1.5500000000000007,A,0.16249999999999998,0.18366554143521754,0.021165541435217566,A,none,False,False,False,8,1.0,8,7,0.95,-4,0,0,p=1→8; p=0→8,p=0.05→-4; p=0.95→7
1002,820,True,True,17,8.0,6.449999999999999,-1.5500000000000007,A,0.10588235294117647,0.14241843268283394,0.03653607974165747,A,none,False,False,False,8,1.0,8,7,0.95,-4,0,0,p=1→8; p=0→8,p=0.05→-4; p=0.95→7
1011,827,True,False,16,3.8,3.75,-0.04999999999999982,A,0.7625000000000001,0.6862067487560326,0.07629325124396746,B,none,False,False,False,35,0.2,-4,4,0.75,3,2,-1,p=0.2→35; p=0.8→-4,p=0.25→3; p=0.375→0; p=0.1875→2; p=0.09375→6; p=0.046875→14; p=0.046875→30
1015,830,False,False,16,-1.0,1.5,2.5,B,0.7124999999999999,0.6548723911918017,0.05762760880819817,B,none,False,False,False,-1,1.0,-1,20,0.5,-17,0,0,p=1→-1; p=0→-1,p=0.5→-17; p=0.5→20
1017,832,True,False,17,30.000000000000007,26.599999999999998,-3.4000000000000092,A,0.5411764705882353,0.6026040537444288,0.061427583156193566,B,none,True,False,False,46,0.8,-34,86,0.01,26,2,0,p=0.8→46; p=0.2→-34,p=0.99→26; p=0.005→85; p=0.005→87
1026,839,True,True,16,6.0,6.0000000000000036,3.552713678800501e-15,B,0.6125,0.4951283160013014,0.11737168399869863,B,none,False,False,False,6,1.0,6,78,0.4,-42,2,0,p=1→6; p=0→6,p=0.6→-42; p=0.2→75; p=0.1→77; p=0.05→81; p=0.05→89
1029,842,True,False,17,4.0,9.25,5.25,B,0.5058823529411764,0.6640425562242404,0.1581602032830639,B,none,True,False,False,8,0.2,3,37,0.25,0,1,0,p=0.2→8; p=0.8→3,p=0.75→0; p=0.125→36.5; p=0.125→37.5
1031,844,True,False,16,5.0,5.8,0.7999999999999998,B,0.4375000000000001,0.42199498658306156,0.015505013416938551,A,none,False,False,False,5,1.0,5,57,0.2,-7,2,0,p=1→5; p=0→5,p=0.8→-7; p=0.1→53; p=0.05→55; p=0.025→59; p=0.0125→67; p=0.0125→83
1058,866,True,True,32,-4.0,1.6000000000000014,5.600000000000001,B,0.54375,0.7729202799411116,0.2291702799411116,B,none,True,False,False,-4,1.0,-4,7,0.8,-20,0,0,p=1→-4; p=0→-4,p=0.2→-20; p=0.8→7
1062,869,False,False,16,2.999999999999999,8.97,5.9700000000000015,B,0.8750000000000001,0.742213898865338,0.13278610113466216,B,none,False,False,False,17,0.6,-18,9,0.99,6,2,-1,p=0.6→17; p=0.4→-18,p=0.01→6; p=0.495→5; p=0.2475→7; p=0.12375→11; p=0.061875→19; p=0.061875→35
1085,886,False,False,31,27.0,23.75,-3.25,A,0.4451612903225807,0.42170542089868995,0.023455869423890774,A,none,False,False,False,27,1.0,27,38,0.25,19,0,0,p=1→27; p=0→27,p=0.75→19; p=0.25→38
1086,886,True,False,15,27.0,23.75,-3.25,A,0.28,0.4267238956938521,0.14672389569385208,A,none,False,False,False,27,1.0,27,38,0.25,19,0,0,p=1→27; p=0→27,p=0.75→19; p=0.25→38
1103,900,True,True,16,21.37,22.0,0.629999999999999,B,0.6125,0.6481050403289285,0.03560504032892842,B,none,False,False,False,22,0.99,-41,76,0.25,4,1,0,p=0.99→22; p=0.01→-41,p=0.75→4; p=0.125→75.5; p=0.125→76.5
1108,905,True,True,20,25.699999999999996,23.400000000000002,-2.2999999999999936,A,0.4400000000000001,0.4753483475999046,0.03534834759990446,A,none,False,False,False,58,0.05,24,63,0.4,-3,1,0,p=0.05→58; p=0.95→24,p=0.6→-3; p=0.05→61.5; p=0.15→62.5; p=0.15→63.5; p=0.05→64.5
1129,924,True,False,16,14.0,19.2,5.199999999999999,B,0.7375000000000002,0.7385102618213404,0.0010102618213402303,B,none,False,False,False,30,0.5,-2,36,0.4,8,2,0,p=0.5→30; p=0.5→-2,p=0.6→8; p=0.2→32; p=0.1→34; p=0.05→38; p=0.025→46; p=0.025→62
1130,925,True,False,17,15.0,21.9,6.899999999999999,B,0.7058823529411765,0.6903494461956247,0.015532906745551855,B,none,False,False,False,43,0.2,8,23,0.95,1,0,0,p=0.2→43; p=0.8→8,p=0.05→1; p=0.95→23
1155,945,False,False,16,26.35,30.15,3.799999999999997,B,0.7625,0.7156909590781771,0.04680904092182281,B,none,False,False,False,27,0.99,-38,31,0.95,14,0,0,p=0.99→27; p=0.01→-38,p=0.05→14; p=0.95→31
1156,945,True,False,15,26.35,30.15,3.799999999999997,B,0.7599999999999999,0.7143374082334475,0.04566259176655241,B,none,False,False,False,27,0.99,-38,31,0.95,14,0,0,p=0.99→27; p=0.01→-38,p=0.05→14; p=0.95→31
1157,946,True,False,18,-1.0,2.6,3.6,B,0.9666666666666666,0.9079857383375805,0.05868092832908611,B,none,False,False,False,-1,1.0,-1,14,0.05,2,1,0,p=1→-1; p=0→-1,p=0.95→2; p=0.025→13.5; p=0.025→14.5
1178,964,True,True,15,23.75,24.599999999999998,0.8499999999999979,B,0.19333333333333333,0.33302629273510953,0.1396929594017762,A,none,False,False,False,32,0.25,21,49,0.6,-12,0,0,p=0.25→32; p=0.75→21,p=0.4→-12; p=0.6→49
1188,972,False,False,16,4.6000000000000005,-0.7999999999999972,-5.399999999999998,A,0.2375,0.23701083255568342,0.0004891674443165683,A,none,False,False,False,46,0.1,0,34,0.4,-24,0,0,p=0.1→46; p=0.9→0,p=0.6→-24; p=0.4→34
1189,972,True,False,17,4.6000000000000005,-0.7999999999999972,-5.399999999999998,A,0.5058823529411764,0.23088618166456634,0.27499617127661014,B,none,True,False,False,46,0.1,0,34,0.4,-24,0,0,p=0.1→46; p=0.9→0,p=0.6→-24; p=0.4→34
1191,974,True,False,19,23.0,23.0,0.0,tie,0.5894736842105264,0.5480923465682586,0.04138133764226781,B,none,False,False,False,32,0.75,-4,23,1.0,23,1,0,p=0.75→32; p=0.25→-4,p=0.03125→20.5; p=0.15625→21.5; p=0.3125→22.5; p=0.3125→23.5; p=0.15625→24.5; p=0.03125→25.5
1193,976,True,False,15,2.349999999999998,1.6500000000000001,-0.6999999999999977,A,0.4533333333333334,0.4170855203100964,0.03624781302323704,A,none,True,False,False,5,0.95,-48,52,0.05,-1,1,-1,p=0.95→5; p=0.05→-48,p=0.95→-1; p=0.025→51.5; p=0.025→52.5
1196,979,False,False,16,1.0,8.0,7.0,B,0.65,0.5944730215333515,0.05552697846664856,B,none,False,False,False,1,1.0,1,35,0.5,-19,1,0,p=1→1; p=0→1,p=0.5→-19; p=0.0625→33.5; p=0.1875→34.5; p=0.1875→35.5; p=0.0625→36.5
1197,979,True,False,15,1.0,8.0,7.0,B,0.6133333333333333,0.6047455756458241,0.00858775768750919,B,none,False,False,False,1,1.0,1,35,0.5,-19,1,0,p=1→1; p=0→1,p=0.5→-19; p=0.0625→33.5; p=0.1875→34.5; p=0.1875→35.5; p=0.0625→36.5
1201,983,True,False,17,-6.0,-0.75,5.25,B,0.7647058823529411,0.7872105695499725,0.02250468719703136,B,none,False,False,False,-6,1.0,-6,24,0.25,-9,1,0,p=1→-6; p=0→-6,p=0.75→-9; p=0.03125→22.5; p=0.09375→23.5; p=0.09375→24.5; p=0.03125→25.5
1204,985,True,False,17,1.0,-8.14,-9.14,A,0.011764705882352941,0.08205970278040682,0.07029499689805388,A,none,False,False,False,1,1.0,1,-8,0.99,-22,0,0,p=1→1; p=0→1,p=0.01→-22; p=0.99→-8
1215,995,True,True,15,12.0,7.25,-4.75,A,0.36000000000000004,0.42732129603753416,0.06732129603753412,A,none,False,False,False,12,1.0,12,68,0.25,-13,0,0,p=1→12; p=0→12,p=0.75→-13; p=0.25→68
1225,1003,True,False,16,-3.0,-11.0,-8.0,A,0.05,0.13804350483937744,0.08804350483937744,A,none,False,False,False,-3,1.0,-3,-5,0.4,-15,1,0,p=1→-3; p=0→-3,p=0.6→-15; p=0.2→-5.5; p=0.2→-4.5
1226,1004,True,False,16,8.0,9.25,1.25,B,0.375,0.4620378869069209,0.08703788690692088,A,none,False,False,False,8,1.0,8,21,0.75,-26,0,0,p=1→8; p=0→8,p=0.25→-26; p=0.75→21
1232,1009,True,False,17,-5.0,-5.0,0.0,tie,0.1176470588235294,0.36351323812987923,0.24586617930634985,A,none,False,False,False,16,0.5,-26,-5,1.0,-5,0,0,p=0.5→16; p=0.5→-26,p=1→-5
1235,1012,True,True,15,-5.0,6.5,11.5,B,0.5466666666666667,0.7035998378820371,0.15693317121537032,B,none,True,False,False,-5,1.0,-5,39,0.5,-26,0,0,p=1→-5; p=0→-5,p=0.5→-26; p=0.5→39
1237,1014,True,False,20,0.0,-0.05000000000000093,-0.05000000000000093,A,0.86,0.3970397623724661,0.4629602376275339,B,none,False,False,False,0,1.0,0,1,0.95,-20,0,0,p=1→0; p=0→0,p=0.05→-20; p=0.95→1
1247,1021,True,False,16,28.0,29.799999999999997,1.7999999999999972,B,0.775,0.7540773730077235,0.02092262699227654,B,none,False,False,False,28,1.0,28,30,0.8,29,1,0,p=1→28; p=0→28,p=0.2→29; p=0.025→27.5; p=0.125→28.5; p=0.25→29.5; p=0.25→30.5; p=0.125→31.5; p=0.025→32.5
1250,1024,True,False,16,-0.8,4.0,4.8,B,0.5875,0.5684115153954952,0.019088484604504852,B,none,False,False,False,0,0.6,-2,88,0.25,-24,3,0,p=0.6→0; p=0.4→-2,p=0.75→-24; p=0.125→91; p=0.0625→89; p=0.03125→85; p=0.03125→77
1262,1036,True,False,16,27.0,18.8,-8.2,A,0.037500000000000006,0.10593519870797825,0.06843519870797825,A,none,False,False,False,27,1.0,27,20,0.9,8,0,0,p=1→27; p=0→27,p=0.1→8; p=0.9→20
1264,1038,False,False,16,23.0,28.2,5.199999999999999,B,0.4625,0.6194811960542164,0.15698119605421634,A,none,True,False,False,51,0.2,16,31,0.8,17,0,1,p=0.2→51; p=0.8→16,p=0.2→17; p=0.8→31
1265,1039,False,False,16,8.0,1.9999999999999991,-6.000000000000001,A,0.15,0.2773919546273144,0.12739195462731442,A,none,False,False,False,8,1.0,8,12,0.6,-13,0,0,p=1→8; p=0→8,p=0.4→-13; p=0.6→12
1273,1047,True,True,19,-2.25,-1.9999999999999982,0.2500000000000018,B,0.6315789473684209,0.5630955425339348,0.06848340483448612,B,none,False,False,False,3,0.25,-4,22,0.4,-18,0,0,p=0.25→3; p=0.75→-4,p=0.6→-18; p=0.4→22
1278,1052,True,True,16,3.8000000000000007,3.1,-0.7000000000000006,A,0.6625000000000001,0.6625509746109877,5.0974610987575275e-05,B,none,False,False,False,39,0.2,-5,13,0.1,2,0,0,p=0.2→39; p=0.8→-5,p=0.9→2; p=0.1→13
1280,1054,True,False,16,27.0,33.6,6.600000000000001,B,0.8500000000000001,0.8489372627439535,0.0010627372560465531,B,none,False,False,False,27,1.0,27,34,0.6,33,2,0,p=1→27; p=0→27,p=0.4→33; p=0.3→32; p=0.15→34; p=0.15→38
1292,1062,True,False,19,0.0,1.7000000000000002,1.7000000000000002,B,0.5157894736842106,0.4940576406971001,0.021731832987110455,B,none,True,False,False,0,1.0,0,80,0.1,-7,3,0,p=1→0; p=0→0,p=0.9→-7; p=0.05→83; p=0.025→81; p=0.0125→77; p=0.0125→69
1316,1079,False,False,15,6.39,9.8,3.410000000000001,B,0.5333333333333333,0.40966843697271327,0.12366489636062006,B,none,True,False,False,45,0.01,6,26,0.4,-1,1,-1,p=0.01→45; p=0.99→6,p=0.6→-1; p=0.0125→23.5; p=0.0625→24.5; p=0.125→25.5; p=0.125→26.5; p=0.0625→27.5; p=0.0125→28.5
1317,1079,True,False,16,6.39,9.8,3.410000000000001,B,0.5499999999999999,0.4815780932746263,0.06842190672537363,B,none,True,False,False,45,0.01,6,26,0.4,-1,1,-1,p=0.01→45; p=0.99→6,p=0.6→-1; p=0.0125→23.5; p=0.0625→24.5; p=0.125→25.5; p=0.125→26.5; p=0.0625→27.5; p=0.0125→28.5
1349,1106,True,False,17,-10.0,0.3999999999999986,10.399999999999999,B,0.7058823529411765,0.6239870104520513,0.08189534248912522,B,none,False,False,False,-10,1.0,-10,70,0.2,-17,2,0,p=1→-10; p=0→-10,p=0.8→-17; p=0.1→69; p=0.1→71
1371,1126,False,False,16,1.8000000000000007,8.5,6.699999999999999,B,0.775,0.7477350937593645,0.02726490624063549,B,none,False,False,False,27,0.4,-15,113,0.05,3,0,0,p=0.4→27; p=0.6→-15,p=0.95→3; p=0.05→113
1372,1126,True,False,15,1.8000000000000007,8.5,6.699999999999999,B,0.6933333333333335,0.7490893537649806,0.05575602043164718,B,none,False,False,False,27,0.4,-15,113,0.05,3,0,0,p=0.4→27; p=0.6→-15,p=0.95→3; p=0.05→113
1375,1129,True,True,17,8.0,10.25,2.25,B,0.8941176470588235,0.8144244972389256,0.07969314981989783,B,none,False,False,False,8,1.0,8,11,0.25,10,1,0,p=1→8; p=0→8,p=0.75→10; p=0.00195312→7.5; p=0.0136719→8.5; p=0.0410156→9.5; p=0.0683594→10.5; p=0.0683594→11.5; p=0.0410156→12.5; p=0.0136719→13.5; p=0.00195312→14.5
